email_id,hour,weekday,country,purchases,paragraphs,is_personal,response
574215,5,2,FR,8,2,1,received
158451,8,2,UK,1,4,1,received
37953,8,1,US,11,4,1,received
434706,10,3,US,7,4,1,opened
734622,4,7,US,5,4,1,received
497543,2,6,US,4,2,0,received
440984,11,1,UK,5,2,1,received
968659,9,4,US,0,4,1,received
135303,16,4,US,2,4,1,received
941341,8,3,US,5,4,0,received
826127,13,2,US,1,2,0,received
87391,15,3,US,7,4,1,clicked
419950,12,1,US,2,2,0,received
77642,12,3,US,11,4,0,received
80433,16,6,US,0,2,0,received
929886,5,3,UK,2,2,0,received
307622,7,2,FR,4,4,1,received
373825,12,4,ES,0,4,0,received
641380,6,2,UK,1,2,0,received
859578,8,7,US,1,2,0,received
396770,22,7,ES,9,2,0,received
174117,6,2,UK,9,2,1,received
864240,1,6,FR,1,4,0,received
905982,9,1,US,0,4,0,received
959506,2,2,US,1,2,1,received
479298,4,2,UK,2,4,0,received
243641,9,1,US,0,2,0,received
39161,15,6,ES,5,2,0,received
390509,8,4,US,2,4,0,received
389110,11,7,US,5,2,0,received
572725,11,5,FR,4,4,0,received
893829,8,2,UK,6,4,1,received
224740,9,4,UK,0,4,0,received
794799,8,5,UK,2,4,1,received
976123,10,5,UK,0,2,1,received
890849,12,5,US,7,4,0,received
851628,8,4,US,3,2,1,received
161973,12,7,US,5,2,1,opened
528116,13,6,US,6,4,0,received
888740,15,1,US,0,2,1,received
811416,10,3,US,0,2,1,received
696751,7,7,FR,0,2,0,received
836277,9,7,FR,3,2,0,received
89409,11,1,UK,1,4,0,received
108407,10,2,UK,3,4,1,received
727139,1,4,US,4,4,1,received
170873,18,2,FR,0,4,1,received
769260,6,7,UK,1,2,1,opened
893192,13,6,UK,0,2,0,received
890750,2,3,UK,3,2,0,received
857845,6,7,US,4,2,0,received
628388,6,6,US,3,2,0,received
145767,16,5,UK,1,2,1,received
942675,9,6,UK,5,2,0,received
466520,11,6,UK,3,2,1,received
278784,9,7,US,5,2,0,received
971537,10,3,US,2,4,0,received
234377,8,6,UK,0,4,1,received
417944,13,3,US,5,2,1,opened
167744,7,1,US,2,4,0,received
708835,13,7,ES,6,4,1,received
289364,9,7,US,9,4,0,received
360840,14,3,FR,6,2,1,received
199081,12,6,US,2,2,1,received
41784,12,1,UK,13,2,0,received
715775,8,2,US,2,2,1,opened
286157,5,3,US,1,2,0,received
298002,8,3,US,4,4,0,received
445975,11,6,US,2,2,0,received
201083,10,2,ES,3,4,1,received
94829,3,7,US,14,4,0,received
585702,16,5,US,11,2,0,received
842585,9,7,UK,1,2,1,received
714246,9,6,US,3,4,1,received
265787,14,6,FR,7,4,0,received
760411,11,1,US,4,4,0,received
763136,1,2,US,2,2,0,opened
56320,4,1,UK,1,4,0,received
358368,10,4,UK,3,4,0,received
672399,10,4,US,6,4,1,received
707576,6,1,US,1,4,1,received
828266,3,5,UK,4,2,0,received
773748,13,6,US,8,4,1,received
41089,4,1,ES,1,4,1,received
731123,5,1,US,0,4,1,received
281404,14,5,US,0,2,0,received
485436,9,3,ES,5,2,0,received
366273,8,5,US,0,4,0,received
248855,6,2,US,4,2,1,received
259828,7,7,UK,3,2,1,received
974029,3,4,US,0,4,1,received
1835,15,5,UK,8,4,1,received
91804,1,6,FR,4,4,0,received
196413,4,7,UK,9,4,0,received
291641,7,4,ES,2,2,1,received
840239,7,4,US,2,4,0,received
231259,6,6,US,4,2,1,received
159104,14,2,FR,2,4,1,received
332456,5,4,US,11,4,1,received
885324,11,1,US,0,2,1,received
691677,11,1,US,4,4,0,received
809211,7,1,FR,1,2,0,received
42049,2,3,US,1,4,0,opened
560567,12,5,FR,0,4,0,received
769175,13,1,ES,2,2,0,received
153395,11,7,UK,5,4,0,received
492337,7,7,UK,0,2,0,received
862322,9,7,ES,6,4,1,received
177633,8,5,US,7,4,1,received
453547,5,4,US,9,4,0,opened
320522,3,1,US,0,2,1,received
643970,5,3,US,6,2,1,received
398329,8,1,UK,5,2,1,received
246637,8,2,UK,1,2,1,received
253748,9,7,UK,5,2,1,received
570130,20,2,FR,4,4,0,received
653396,3,6,FR,1,2,1,received
979727,13,5,ES,4,2,0,received
720906,2,7,US,3,4,0,received
103434,8,5,US,4,4,1,received
379444,10,5,US,0,4,1,received
748138,8,2,US,4,4,1,received
76387,9,6,FR,3,4,0,received
89186,9,5,US,5,2,1,received
273324,12,6,UK,3,2,1,received
302748,13,7,US,2,2,1,received
62142,10,4,US,2,2,1,received
69088,10,2,US,2,2,1,received
331568,8,7,US,9,4,1,received
805170,19,7,US,0,2,1,received
734486,14,7,US,0,2,0,received
195396,4,2,US,2,2,1,received
843540,6,3,ES,0,4,0,received
498366,6,7,ES,6,2,1,received
915159,9,7,US,8,2,0,received
630139,10,6,FR,2,4,0,received
883343,12,4,US,2,4,1,received
853105,13,5,UK,1,2,0,received
243995,9,6,US,3,4,1,received
601043,10,2,FR,8,4,0,received
650248,7,6,ES,4,4,0,received
62238,11,7,FR,2,4,0,received
9881,13,3,US,2,4,0,clicked
986676,11,4,UK,2,2,1,received
175081,15,1,US,0,4,0,received
297365,15,6,ES,6,2,1,received
98701,14,1,UK,5,2,1,received
6926,6,1,UK,1,2,0,received
940422,3,3,US,2,2,1,received
29110,4,4,US,8,4,1,received
451377,11,7,ES,0,4,1,received
733556,11,6,ES,0,4,1,received
326872,10,3,US,6,2,1,received
630339,6,6,UK,5,4,0,opened
949684,4,3,UK,6,4,1,received
314430,9,1,US,7,4,0,received
539465,7,3,US,7,4,0,received
165805,7,2,UK,8,2,0,opened
807565,15,1,US,2,4,0,received
874029,11,7,UK,2,4,0,received
838887,9,7,US,2,2,1,received
739405,12,4,UK,0,4,1,received
498841,11,7,US,10,4,0,received
587862,8,1,US,0,2,1,received
608563,9,1,US,0,2,0,received
190338,11,7,US,4,2,1,received
433636,5,3,UK,10,2,0,received
678829,14,3,US,10,4,1,received
965728,7,5,UK,5,4,0,received
483328,11,5,FR,4,4,1,received
143394,9,2,UK,1,2,1,received
270461,13,4,US,0,2,0,received
860205,5,1,ES,0,4,0,received
328393,6,3,FR,7,4,1,received
634347,3,3,FR,1,4,0,received
485846,2,6,ES,3,2,0,received
503817,4,6,UK,2,4,1,received
34882,9,1,ES,6,2,1,received
21658,15,2,US,3,4,1,received
571891,6,5,US,6,2,0,received
137721,9,2,US,1,4,1,received
126688,12,6,US,4,2,0,opened
233700,7,4,US,3,4,0,received
937904,10,4,UK,3,2,1,received
671173,14,2,US,1,2,0,received
503728,5,6,US,13,2,1,received
255149,5,4,US,6,2,0,received
302327,8,2,US,0,4,0,received
280486,8,5,US,6,2,0,received
986137,7,2,US,12,4,0,clicked
583597,8,6,US,8,2,1,received
346231,12,1,UK,4,2,1,received
567895,13,2,US,0,2,1,received
379994,9,2,US,4,2,0,received
750775,16,2,US,0,2,1,received
121827,15,4,US,9,4,0,clicked
191444,16,3,US,2,4,1,received
509260,11,3,US,4,4,1,opened
709838,8,1,US,0,2,1,received
589433,4,1,FR,2,2,1,received
324595,6,2,UK,0,2,0,received
871278,10,4,US,1,2,1,opened
414687,5,3,UK,3,2,0,received
378088,4,2,ES,0,2,0,received
318099,2,4,US,6,4,0,received
452156,5,1,UK,2,4,1,received
801510,11,5,US,1,4,1,received
554539,1,4,ES,1,2,1,received
576605,9,3,ES,4,2,1,received
825198,13,2,ES,7,4,1,received
4884,17,2,FR,6,2,0,received
238287,7,7,US,7,4,0,received
629598,11,7,FR,0,2,0,received
835698,12,6,UK,0,2,0,received
971633,13,6,US,1,4,1,received
683300,10,3,FR,3,4,0,received
447445,12,5,FR,3,2,0,received
246885,5,1,US,4,2,1,received
71300,16,6,US,2,4,0,received
694340,4,7,FR,4,4,1,received
236338,6,6,US,0,4,1,opened
554864,9,3,UK,0,4,0,received
355281,14,4,US,4,4,0,received
955593,8,1,US,7,4,0,received
463622,9,3,US,6,2,0,received
516314,10,5,UK,5,2,1,opened
587512,5,4,FR,1,2,0,received
799170,6,7,US,9,2,0,received
845143,5,2,US,1,2,1,received
928766,5,3,US,1,4,0,opened
469431,8,2,US,1,2,0,opened
375528,18,1,US,10,2,0,clicked
532111,15,3,UK,3,4,0,opened
479428,7,7,UK,5,2,0,received
559326,17,7,US,5,4,1,received
67739,6,6,US,0,4,1,received
851386,13,1,ES,10,2,0,received
729993,6,5,ES,5,2,0,received
223155,14,1,US,3,4,1,received
45076,10,4,ES,1,4,1,received
298578,13,7,US,3,2,1,received
924644,6,5,ES,3,4,0,received
269312,6,5,ES,2,4,0,received
702121,5,2,FR,6,2,0,received
734067,13,7,ES,3,4,1,received
633563,3,5,FR,11,2,1,received
839045,4,6,US,1,2,1,received
479425,6,3,UK,0,2,0,received
817425,13,5,UK,7,2,1,received
275913,6,1,UK,1,4,1,received
838823,13,6,FR,0,2,1,received
639148,9,4,US,5,4,0,received
379047,6,5,US,0,2,0,received
234469,16,6,US,6,4,0,received
857465,13,1,US,7,2,0,received
128424,13,4,US,3,2,0,received
11902,7,1,ES,9,4,1,received
883723,10,5,UK,9,2,1,received
42546,13,3,UK,9,2,0,opened
109061,15,5,US,3,2,1,received
638778,8,6,US,0,2,1,received
337395,8,3,US,5,2,0,received
934599,4,6,US,0,4,1,received
610732,10,3,FR,1,2,1,received
452287,8,1,UK,15,4,1,received
303679,13,5,US,3,2,1,received
112661,7,6,US,0,4,1,received
478416,9,5,UK,6,4,1,received
719260,14,2,FR,14,4,1,received
455382,6,5,US,5,2,1,received
425524,12,1,US,8,2,1,opened
902464,8,1,FR,6,2,0,received
421243,10,5,UK,0,4,0,received
191645,15,4,US,2,2,0,received
179536,16,6,US,5,2,0,received
512507,7,6,FR,9,4,0,received
290549,3,1,UK,4,4,1,received
565111,5,4,US,0,4,0,received
698775,12,4,ES,3,2,0,received
544417,16,4,US,0,2,0,received
869855,1,5,UK,5,2,0,received
340857,4,3,US,11,2,1,clicked
337413,18,5,UK,3,2,1,clicked
340044,14,4,US,1,4,1,received
756543,18,1,US,6,4,0,received
822595,3,3,UK,9,4,0,opened
140149,5,5,US,0,2,1,received
989249,4,4,US,7,4,0,received
822866,8,4,ES,12,4,0,received
97603,11,4,US,2,2,0,received
823279,6,1,US,1,2,0,received
494347,18,5,US,0,2,1,received
141412,12,7,US,9,2,0,received
559270,14,3,UK,0,2,1,received
583510,2,6,US,0,2,1,received
841349,12,4,ES,3,4,1,received
156851,8,7,US,5,4,1,clicked
723144,12,1,US,6,4,1,received
698679,11,1,US,7,2,0,opened
518211,1,6,US,10,4,1,received
213890,9,3,US,3,2,0,received
684451,14,1,UK,7,2,1,received
281450,9,4,ES,0,4,1,received
315330,15,2,US,1,4,1,received
95802,3,4,UK,3,2,0,received
605759,9,3,US,15,4,0,received
493254,7,4,US,7,2,1,received
96584,3,4,US,3,2,0,received
42420,1,1,UK,1,2,0,received
839919,13,6,US,3,2,1,opened
990120,11,2,US,10,4,1,clicked
324272,18,1,FR,3,4,1,received
565455,8,7,ES,1,2,1,received
198383,13,1,UK,11,4,1,opened
1156,6,2,ES,4,4,0,received
146592,4,6,US,0,4,0,received
417873,1,6,US,9,2,1,received
610242,5,5,US,2,4,1,received
41238,4,1,UK,0,4,1,received
965191,6,5,US,5,2,1,received
88279,6,1,US,4,2,1,received
830016,7,3,US,9,4,0,received
907821,3,4,US,4,4,1,received
562007,11,1,FR,8,4,1,received
39383,16,6,UK,0,4,0,received
488824,4,5,US,1,2,0,received
614039,13,3,US,4,2,0,received
987848,11,6,UK,2,4,1,opened
421827,13,1,US,5,2,0,received
716805,17,3,UK,5,4,1,received
207263,19,4,US,5,2,0,received
234721,3,3,UK,13,4,1,clicked
242839,12,1,US,7,2,1,received
287219,17,7,UK,1,2,0,received
75095,16,6,UK,0,4,0,received
457760,4,5,UK,10,2,1,received
481677,11,4,UK,0,4,0,received
836541,12,4,US,5,4,0,received
437743,8,4,US,2,2,1,received
467445,4,6,FR,5,2,1,received
896843,11,7,US,3,2,0,received
736156,6,6,US,2,2,1,opened
734277,15,4,UK,3,4,1,opened
751913,6,5,US,11,4,0,received
296807,6,4,ES,4,2,1,received
854232,13,3,US,11,4,1,received
8105,2,6,FR,5,4,0,received
767338,15,6,UK,14,4,1,received
172162,5,5,US,2,2,0,received
436176,12,5,UK,10,2,0,received
906835,2,1,US,6,2,0,received
506899,5,5,US,1,2,1,opened
952603,5,5,FR,3,2,0,received
19375,10,6,FR,1,4,0,received
424170,16,4,US,4,4,0,received
768438,11,2,US,1,2,1,received
27295,8,7,US,0,4,1,received
992012,5,2,FR,6,4,1,received
472593,3,5,ES,0,4,1,received
113098,2,2,US,0,4,0,received
217473,6,7,US,5,4,0,received
579130,5,7,ES,1,2,1,received
540578,9,7,US,8,2,0,received
348472,9,6,US,8,2,1,received
203892,13,1,US,2,4,1,received
3809,12,2,US,3,4,0,received
360077,15,3,US,1,2,1,received
381071,9,3,US,0,2,0,received
399274,11,6,UK,1,4,0,received
371743,2,3,US,0,2,0,received
438409,9,1,UK,5,4,0,received
470959,3,4,ES,6,2,1,received
829420,9,5,FR,6,4,1,received
310379,1,4,US,3,2,1,opened
319220,11,6,ES,0,2,0,received
437956,13,1,US,1,2,0,received
968045,7,5,US,0,2,0,received
528761,10,2,UK,3,2,1,opened
632166,5,6,ES,3,2,1,received
487247,3,4,UK,7,4,0,received
381004,14,7,US,0,4,1,received
545316,13,2,US,8,2,0,received
222393,4,4,UK,3,4,1,received
708838,3,6,US,0,4,0,received
437709,10,3,US,1,2,1,received
761723,8,6,UK,3,4,1,received
715584,12,6,US,5,4,0,received
716263,19,2,US,5,4,1,received
949200,7,6,FR,0,2,0,received
743129,10,2,US,1,4,1,clicked
959202,8,5,US,1,4,0,received
419747,7,5,US,7,2,0,received
538648,12,4,US,0,4,0,received
161541,9,7,US,1,4,0,received
636129,4,5,UK,11,2,1,received
467301,7,5,FR,2,2,0,received
495269,8,4,ES,9,4,0,received
140921,5,1,US,6,2,0,received
498599,7,6,UK,5,4,1,received
506816,13,6,US,1,2,0,received
395864,10,7,US,9,2,1,received
135174,6,7,US,5,2,1,received
224642,5,4,ES,1,2,0,received
475091,9,7,UK,7,4,1,received
936470,8,2,US,12,4,0,clicked
709235,9,2,US,0,4,1,received
82812,7,3,US,0,2,0,received
29382,9,5,ES,0,4,0,received
943487,14,1,UK,0,4,1,received
500378,10,3,US,7,2,1,opened
709080,9,2,US,9,2,1,received
747380,5,6,FR,0,2,1,received
221618,5,6,US,2,4,0,opened
660173,15,6,ES,8,4,1,received
242572,7,2,UK,2,2,0,received
366872,6,5,ES,8,2,0,received
77421,17,7,US,3,4,1,received
460742,2,7,US,8,4,1,received
630303,10,5,US,0,2,0,opened
76286,19,4,US,5,4,1,received
424669,11,3,FR,2,4,1,received
555526,12,7,US,0,2,1,opened
548832,5,3,US,6,4,1,received
220017,2,5,US,7,2,1,received
675813,6,5,US,0,4,1,received
338923,11,3,UK,3,4,1,received
341611,11,6,UK,6,2,1,received
995653,6,3,US,0,4,0,received
9688,8,2,US,2,4,1,received
815695,1,3,UK,4,4,0,received
296514,19,5,US,1,2,0,received
442375,8,7,US,5,2,1,received
469187,4,4,UK,9,4,0,received
652681,6,2,ES,5,2,0,received
670592,14,2,US,5,2,1,clicked
659273,15,3,US,5,4,0,received
63163,9,4,FR,2,2,0,received
836976,8,4,US,5,4,0,received
59561,8,5,FR,11,4,1,received
765069,16,3,UK,2,4,1,received
621473,15,2,US,6,2,1,received
349873,8,5,US,0,4,1,received
522193,2,6,US,0,4,1,received
527002,5,4,US,4,4,1,received
287300,5,7,US,5,4,1,received
415039,4,6,US,5,4,0,received
696176,7,7,US,7,4,1,received
443049,11,1,ES,4,4,1,received
388837,7,7,ES,0,2,1,received
303401,5,3,UK,0,2,1,received
910667,10,6,US,0,4,1,received
783963,18,2,US,3,2,0,received
894952,2,1,US,2,4,1,opened
175315,9,7,US,0,4,0,received
250730,12,3,UK,3,2,1,received
445787,12,2,US,3,4,0,received
691800,10,4,UK,3,2,1,received
8154,13,3,UK,0,4,1,received
196579,10,7,UK,1,2,1,received
452558,5,4,US,9,4,1,received
881646,9,1,US,6,2,1,received
861915,10,2,US,0,2,1,opened
735449,9,6,US,5,4,1,received
85139,2,5,FR,6,4,0,received
675524,11,7,US,4,4,0,received
368878,1,2,US,0,4,0,received
723811,6,7,US,5,4,0,received
425044,7,6,ES,3,2,0,received
361116,7,3,US,5,2,1,received
351260,18,7,US,2,4,1,received
529130,6,2,US,0,2,0,received
24322,2,3,ES,1,4,0,received
695467,7,4,FR,2,4,1,received
32634,13,3,US,13,4,1,received
91244,13,6,US,2,4,1,received
758308,3,6,US,3,2,1,received
388275,13,2,US,3,2,1,received
853349,5,6,US,4,2,0,received
573905,2,6,US,7,4,1,received
258042,8,1,US,4,2,0,received
402236,3,2,US,2,4,1,received
93871,11,1,UK,3,2,1,received
571521,5,1,US,2,2,0,received
82706,9,7,ES,4,2,1,received
360019,13,5,US,6,2,0,received
956712,17,5,US,0,4,0,received
226860,6,6,FR,3,4,1,received
517982,10,1,ES,9,4,0,received
281891,6,5,UK,8,2,1,clicked
415647,5,3,UK,0,4,0,received
601093,13,1,US,0,4,0,received
106684,7,5,US,5,4,1,received
139091,5,7,UK,0,2,0,received
798910,5,3,UK,1,2,1,received
38342,18,6,US,3,4,0,received
342701,11,6,FR,4,4,1,received
195587,20,6,US,2,4,0,received
897297,13,7,UK,2,2,0,received
136145,11,1,US,1,4,0,received
783733,13,2,ES,2,4,1,received
508354,12,2,ES,5,2,0,opened
769826,9,2,US,0,4,0,received
731707,7,3,US,0,4,0,received
994322,11,3,US,4,4,0,received
868082,15,6,UK,7,4,0,received
82520,15,3,ES,8,2,0,received
597041,7,5,US,4,4,1,received
933477,22,7,US,2,4,0,received
336284,3,7,FR,0,2,0,received
639931,5,4,UK,20,4,0,opened
966432,10,1,ES,1,2,0,received
113087,10,1,US,0,4,1,received
406948,7,5,UK,2,4,0,received
554034,12,3,US,2,4,0,received
415346,7,6,US,2,4,1,clicked
530753,13,2,UK,1,4,1,received
790926,5,2,US,4,2,1,received
223673,10,5,US,8,4,1,opened
973892,11,5,US,4,2,1,received
129373,7,5,ES,4,2,1,received
262680,9,6,UK,4,2,0,received
364900,12,7,UK,8,2,1,received
335012,4,7,US,0,4,1,received
729500,6,6,UK,4,2,0,received
910142,8,6,US,1,4,1,received
449513,8,2,US,1,2,0,received
336146,9,2,US,3,4,1,received
355008,9,2,US,8,2,1,received
215893,6,2,US,2,4,1,received
788880,10,6,FR,4,2,1,received
788347,10,1,US,0,2,1,received
266723,13,5,US,12,4,0,received
758477,9,7,UK,2,2,0,received
331317,9,4,US,9,2,1,received
907061,14,6,UK,1,2,0,received
427357,14,3,US,12,4,1,received
212028,9,2,US,8,2,1,received
348140,13,4,UK,4,4,1,received
927983,10,5,US,0,4,0,received
667303,7,3,US,7,2,1,received
557151,6,4,US,8,2,1,received
510570,14,2,US,5,2,0,received
235602,8,6,US,9,4,0,received
893621,6,4,ES,2,4,1,received
652072,13,3,US,3,4,1,received
896757,6,2,US,4,4,0,received
930570,12,1,FR,9,2,0,received
623530,12,5,US,2,2,1,received
497783,12,3,US,8,2,0,received
637178,2,4,US,9,4,0,received
855349,10,7,UK,3,2,1,received
167234,8,7,UK,4,4,0,received
944509,4,4,US,5,2,0,received
704152,7,3,US,12,2,1,received
739785,7,6,US,3,4,1,received
398691,4,2,US,2,2,1,received
759126,7,5,US,2,4,0,received
138751,8,2,UK,14,4,0,received
982693,11,3,US,4,2,1,received
9621,9,2,US,7,4,0,received
16769,14,1,FR,1,4,0,received
184924,6,5,US,2,2,0,received
947176,14,3,FR,1,2,1,received
127350,7,3,US,4,2,1,received
47686,13,4,ES,3,2,0,received
759917,6,1,UK,1,2,1,received
296595,1,4,FR,10,2,1,received
665594,3,4,US,8,2,1,received
958374,7,7,US,5,4,0,received
574268,15,6,ES,2,2,1,received
968144,8,3,UK,2,2,1,received
182996,9,5,UK,1,2,1,received
103443,4,4,US,2,4,1,opened
570463,4,6,US,3,2,1,received
225663,7,2,FR,4,2,1,received
949786,16,1,UK,7,4,1,received
552711,6,2,US,1,4,0,opened
217381,11,1,US,4,2,0,opened
69392,11,1,US,11,4,0,received
188964,12,6,US,1,4,0,received
86978,6,3,US,2,4,1,received
694699,5,4,ES,0,2,0,received
232155,5,4,US,11,2,1,received
994112,12,1,FR,1,2,1,received
130476,14,4,ES,3,4,0,received
616883,9,4,UK,11,2,1,received
23302,5,3,US,4,4,0,received
376735,8,3,US,9,2,1,received
170356,8,5,US,5,2,1,received
439942,9,7,UK,7,4,0,received
333000,9,2,FR,4,2,1,received
881729,11,1,US,8,4,0,received
816873,10,3,US,8,2,0,received
82888,6,6,FR,7,4,0,clicked
882872,4,4,US,1,4,0,received
594491,9,2,US,1,2,0,received
486560,15,5,US,2,4,1,received
441525,16,5,US,0,2,1,received
242136,15,1,US,3,2,1,opened
463214,15,2,US,4,4,1,received
760381,8,1,FR,11,4,1,received
400424,21,5,FR,6,4,0,received
552819,12,3,US,2,2,1,received
578288,9,5,UK,5,4,1,opened
71743,14,1,US,3,4,0,received
283383,5,7,UK,0,2,0,received
98498,5,6,US,7,4,0,received
231407,8,2,US,0,2,1,received
135557,14,1,UK,1,2,1,received
160085,6,3,US,5,2,1,received
500694,11,3,UK,0,4,1,received
779855,12,2,US,1,4,1,received
662303,14,4,UK,5,4,1,received
377972,11,4,US,5,2,1,opened
752909,4,3,US,4,2,1,received
10679,10,1,UK,1,4,1,received
59052,7,1,FR,5,2,0,received
770754,7,4,US,1,2,1,received
959290,13,3,US,1,2,0,received
705890,5,1,US,2,4,0,received
879109,15,4,US,3,2,0,received
828516,8,7,US,2,2,0,received
881001,19,7,US,5,4,1,received
758075,15,7,US,6,4,1,received
356496,7,3,US,3,2,1,opened
333409,17,7,ES,6,4,1,received
707812,13,7,FR,6,4,1,received
221064,12,1,FR,10,2,0,received
127534,7,1,ES,3,4,1,opened
868366,6,5,US,4,4,0,received
341302,8,7,UK,4,2,1,received
370173,3,5,US,6,2,1,received
377047,6,6,US,2,4,1,received
662911,6,2,US,4,2,1,received
18278,11,3,US,2,2,1,received
348298,13,7,US,7,2,0,received
66073,4,3,US,0,4,1,received
699834,17,6,UK,2,4,1,received
945150,6,1,US,2,4,0,received
535905,9,6,US,6,2,1,received
495410,4,4,UK,7,4,0,received
999544,12,7,US,3,2,1,received
688433,11,4,US,5,4,1,received
758820,4,3,UK,3,4,1,received
442959,9,2,UK,0,2,1,received
844503,18,4,US,9,2,1,clicked
679577,2,5,FR,0,2,1,received
51125,14,2,US,4,4,0,received
594705,14,4,ES,7,4,1,received
141895,15,2,UK,2,4,0,received
706874,11,5,UK,3,4,1,received
323175,14,4,US,5,2,1,received
195651,5,3,US,2,2,0,received
321527,9,6,US,0,4,0,received
753865,9,3,US,5,2,1,opened
221385,3,7,UK,5,2,0,received
652741,10,3,US,7,2,1,received
861901,3,3,ES,8,2,1,received
452139,4,5,US,5,4,0,received
298971,7,2,US,2,4,0,received
572638,7,7,ES,2,2,1,received
950935,6,6,US,9,4,1,opened
947880,12,1,UK,5,2,0,received
428593,5,3,US,0,4,0,received
31279,12,4,US,3,2,1,received
179484,12,6,US,4,2,1,received
60941,8,7,US,2,2,1,opened
656436,18,1,UK,11,4,1,received
921733,16,3,ES,0,2,0,received
116070,5,1,FR,1,2,0,received
571889,4,1,ES,5,4,1,received
946063,9,4,US,1,4,1,received
573183,9,2,ES,3,2,1,received
562748,8,1,ES,1,2,0,received
173020,5,3,US,5,2,0,received
313315,13,7,US,5,2,1,received
221768,10,6,US,8,4,1,received
600108,12,6,UK,4,2,0,opened
645340,8,2,ES,6,2,0,received
233422,13,4,UK,1,2,1,received
537925,10,5,UK,6,4,1,received
627093,7,6,US,3,4,0,received
573438,13,7,US,9,4,1,received
476918,11,3,US,1,4,1,received
383173,7,1,US,4,2,1,received
900905,6,6,US,0,2,0,received
933361,8,5,UK,3,2,1,clicked
565599,6,3,ES,7,2,0,received
730389,15,3,US,1,2,0,received
639850,19,2,UK,1,4,1,received
850543,5,3,US,7,4,1,received
761577,10,5,FR,1,2,0,opened
365823,10,7,UK,0,4,1,received
971300,11,6,US,11,4,0,received
485362,5,7,US,8,2,1,received
412071,11,7,US,6,2,0,received
203846,14,2,US,6,4,1,received
890619,7,6,US,0,4,1,received
563178,17,6,US,5,4,1,received
981465,14,4,US,1,2,0,received
969902,17,7,US,6,2,1,received
994334,17,6,UK,6,2,1,received
266308,18,2,US,2,4,0,received
640333,11,3,US,5,4,0,received
601672,8,7,US,1,2,1,opened
429758,7,7,FR,6,2,0,received
344864,8,6,ES,8,2,1,received
116394,3,3,US,6,4,0,received
113550,7,2,ES,2,4,0,received
556452,10,7,FR,7,2,0,received
754156,8,5,UK,3,2,0,received
900230,6,4,US,3,4,1,received
440929,7,4,US,0,4,0,received
972142,9,1,US,0,4,0,received
597926,12,5,ES,3,4,0,received
190686,11,4,US,2,2,0,received
917595,16,2,US,5,2,0,received
611687,13,5,US,0,2,1,received
345019,2,5,ES,9,4,0,received
669065,19,3,US,1,4,1,received
259405,9,3,US,0,2,0,received
376318,11,3,ES,4,4,0,received
482470,2,5,US,0,4,1,received
354092,10,4,US,3,2,0,received
900866,7,1,UK,8,2,1,received
484146,3,6,US,4,2,1,opened
712099,11,3,US,2,2,0,received
625079,5,5,UK,5,2,0,received
561391,14,4,US,9,2,0,received
919791,5,2,US,2,2,1,received
918614,3,7,US,6,2,1,received
562807,3,2,US,2,4,0,received
406193,10,5,UK,0,2,0,received
330732,10,7,US,2,2,0,received
74794,6,5,US,6,2,1,received
232558,5,6,US,4,2,1,received
561146,3,2,US,7,2,1,received
580538,9,6,US,0,2,1,received
288940,7,1,UK,1,2,1,received
57071,9,4,UK,7,2,0,received
357823,11,2,US,3,4,0,opened
735126,9,2,US,5,4,0,received
50975,2,2,FR,6,4,0,received
720284,8,4,US,2,2,0,received
80746,7,4,US,8,4,1,received
716367,8,5,ES,7,4,1,received
41836,11,1,UK,0,4,0,received
615234,12,5,US,4,2,1,opened
775460,2,3,US,1,2,1,received
887654,4,1,US,5,2,1,opened
381008,11,1,US,5,2,0,received
519167,8,3,US,2,4,1,opened
592692,6,2,US,10,4,1,received
945304,1,4,US,10,4,1,received
52058,8,6,UK,4,2,1,received
529278,4,1,US,5,4,0,received
659986,24,4,UK,1,4,0,opened
244282,12,4,US,3,2,0,received
701695,8,3,UK,3,2,0,received
203230,11,4,ES,1,2,1,received
662985,14,4,US,1,4,1,received
173865,11,5,US,5,2,0,received
361408,11,4,US,8,4,0,received
114277,9,4,US,3,4,0,received
14234,14,3,ES,3,2,1,received
53342,2,3,US,0,4,0,received
300307,7,2,UK,3,2,0,received
885673,12,1,US,1,4,0,received
811252,10,5,US,1,4,0,received
836663,8,3,ES,5,2,0,received
259836,13,2,US,5,4,0,received
214723,16,6,US,5,2,0,opened
668651,12,6,US,8,2,1,received
694608,11,2,US,3,2,0,received
715868,11,2,US,8,4,0,received
793649,8,1,US,5,4,1,received
684142,6,6,US,3,2,0,received
4660,6,1,US,8,2,0,received
801017,1,4,FR,5,4,0,received
161931,6,1,US,10,4,1,opened
579264,2,5,US,7,4,0,received
934610,2,7,UK,11,4,1,received
895587,8,7,US,1,2,0,received
823364,7,7,FR,1,4,0,received
280629,5,4,ES,2,4,1,received
816418,8,1,US,5,2,0,received
858206,10,2,US,7,2,0,clicked
581749,14,4,US,1,2,0,received
379683,11,1,US,2,4,1,received
631944,8,1,US,4,2,0,received
673814,18,3,US,8,4,1,opened
927634,8,6,UK,6,2,0,clicked
423039,6,2,US,0,4,0,received
824244,4,2,ES,7,2,1,received
301914,11,2,US,0,4,0,received
674965,9,2,US,2,2,0,received
